AnlagenschlÃ¼ssel;Ãœbertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;EnergietrÃ¤ger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;BundeslandkÃ¼rzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;FlurstÃ¼ck
E40770010000010000000005444100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.88;nein;;;nein;null;15.11.2011;;;;SN;Leipzig;;04349;Eichbergstr.;62;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005307400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.3;nein;;;nein;null;01.08.2011;;;;SN;Leipzig;;04207;Neubauernstr.;18;;
E40770010000010000000005307400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.33;nein;;;nein;null;01.08.2011;;;;SN;Leipzig;;04207;Neubauernstr.;18;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005544200002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;12.12.2011;;;;SN;Leipzig;;04349;Am Keulenberg;71;;
E40770010000010000000005544200002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.59;nein;;;nein;null;12.12.2011;;;;SN;Leipzig;;04349;Am Keulenberg;71;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000199257;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.9;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;11.10.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Auf der Höhe;4;;
E41081010000000000000000000199257;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.88;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;11.10.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Auf der Höhe;4;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005922500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;26.06.2012;;;;SN;Leipzig;;04315;Zollikofer Str.;15;;
E40770010000010000000005922500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;26.06.2012;;;;SN;Leipzig;;04315;Zollikofer Str.;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006152500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.0;nein;;70 % Begrenzung;nein;null;18.12.2012;;;;SN;Leipzig;;04329;Otterstr.;27;;
E40770010000010000000006152500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.96;nein;;70 % Begrenzung;nein;null;18.12.2012;;;;SN;Leipzig;;04329;Otterstr.;27;;
;;;;;;;;;;;;;;;;;;;;;;;
